month,day,hour,temp,wind_speed,wind_vec_dir,wind_vec_speed
4,25,22,59.7,7.7,167,0.4
4,25,23,58.8,7.6,172,0.4
4,26,0,57.7,7.5,72,0.2
4,26,1,56.8,7.1,128,0.1
4,26,2,56.1,7.4,12,0.3
4,26,3,55.5,7,17,0.6
4,26,4,54.9,7,2,1.1
4,26,5,54.5,7,357,1.2
4,26,6,54.6,7.2,2,1.4
4,26,7,56.2,7.7,1,1.4
4,26,8,58.1,8.7,7,1.1
4,26,9,60.4,9.3,332,0.8
4,26,10,62.7,9.3,324,0.8
4,26,11,64.6,9.6,282,0.6
4,26,12,66.2,9.9,235,1.4
4,26,13,67.4,10.4,213,1.4
4,26,14,68.3,10.3,209,1.9
4,26,15,68.8,10.6,211,2
4,26,16,68.7,11,206,1.7
4,26,17,68,10.6,205,1.3
4,26,18,66.5,10.2,159,0.4
4,26,19,64.6,9.5,115,0.8
4,26,20,62.9,8.4,118,1.3
4,26,21,61.4,7.9,99,0.5
4,26,22,60.2,7.9,78,0.1
4,26,23,59.2,7.6,102,0.2
4,27,0,58.2,7.4,36,0.4
4,27,1,57.2,7,59,0.2
4,27,2,56.5,7.4,10,0.5
4,27,3,55.8,7.1,21,0.8
4,27,4,55.2,7,6,1.3
4,27,5,54.8,7,360,1.5
4,27,6,54.9,7.3,6,1.5
4,27,7,56.5,7.8,5,1.7
4,27,8,58.4,8.8,2,1.5
4,27,9,60.7,9.5,336,1.1
4,27,10,62.9,9.4,334,1.1
4,27,11,64.8,9.7,292,0.7
4,27,12,66.4,9.8,238,1.4
4,27,13,67.7,10.5,224,1.4
4,27,14,68.7,10.3,219,1.8
4,27,15,69,10.5,217,1.7
4,27,16,69,11,212,1.7
4,27,17,68.3,10.6,213,1.3
4,27,18,66.8,10.2,176,0.3
4,27,19,64.9,9.5,113,0.7
4,27,20,63.1,8.5,112,1.2
4,27,21,61.6,7.8,87,0.5
4,27,22,60.5,7.9,359,0.3
4,27,23,59.5,7.7,36,0.2
4,28,0,58.5,7.5,13,0.5
4,28,1,57.5,7,14,0.2
4,28,2,56.7,7.4,354,0.6
4,28,3,56,7,13,0.9
4,28,4,55.5,7.1,6,1.5
4,28,5,55,7.2,2,1.7
4,28,6,55.2,7.4,4,1.7
4,28,7,56.8,7.8,9,1.8
4,28,8,58.7,8.8,360,1.6
4,28,9,60.9,9.4,350,1.3
4,28,10,63.1,9.3,341,1.1
4,28,11,64.9,9.7,296,0.5
4,28,12,66.5,9.7,236,1.3
4,28,13,67.7,10.3,224,1.3
4,28,14,68.6,10.2,216,1.5
4,28,15,69,10.5,211,1.5
4,28,16,68.9,10.9,203,1.5
4,28,17,68.1,10.5,205,1
4,28,18,66.7,10.2,143,0.3
4,28,19,64.8,9.4,104,0.7
4,28,20,63,8.6,108,1.1
4,28,21,61.7,7.8,78,0.5
4,28,22,60.5,7.8,3,0.3
4,28,23,59.6,7.5,22,0.4
4,29,0,58.6,7.4,11,0.5
4,29,1,57.6,7.1,356,0.2
4,29,2,56.9,7.4,1,0.7
4,29,3,56.3,7,12,1
4,29,4,55.8,7.1,11,1.6
4,29,5,55.3,7.2,6,1.7
4,29,6,55.5,7.3,8,1.7
4,29,7,57.1,7.8,14,1.8
4,29,8,59,8.8,5,1.8
4,29,9,61.2,9.4,354,1.4
4,29,10,63.3,9.4,346,1.3
4,29,11,65.2,9.8,305,0.7
4,29,12,66.7,9.7,240,1.2
4,29,13,67.9,10.4,231,1.2
4,29,14,68.8,10.3,224,1.4
4,29,15,69.1,10.6,222,1.3
4,29,16,69,11,208,1.2
4,29,17,68.3,10.6,224,0.8
4,29,18,66.9,10.2,106,0.3
4,29,19,65,9.4,102,0.8
4,29,20,63.2,8.5,113,1.1
4,29,21,61.9,7.8,85,0.5
4,29,22,60.7,7.8,11,0.2
4,29,23,59.8,7.5,9,0.3
4,30,0,58.8,7.3,356,0.4
4,30,1,57.9,7.1,323,0.2
4,30,2,57.1,7.4,359,0.7
4,30,3,56.5,7,13,1
4,30,4,56,7.1,9,1.6
4,30,5,55.5,7.2,5,1.8
4,30,6,55.8,7.3,4,1.8
4,30,7,57.4,7.9,12,1.9
4,30,8,59.3,8.8,1,1.8
4,30,9,61.5,9.3,350,1.4
4,30,10,63.7,9.4,342,1.2
4,30,11,65.5,9.7,307,0.8
4,30,12,67,9.6,236,1.1
4,30,13,68.3,10.4,230,1.2
4,30,14,69.2,10.1,217,1.6
4,30,15,69.6,10.3,211,1.6
4,30,16,69.5,10.7,195,1.5
4,30,17,68.7,10.4,204,1.1
4,30,18,67.3,10.1,145,0.6
4,30,19,65.5,9.4,124,1
4,30,20,63.7,8.5,126,1.4
4,30,21,62.3,7.9,131,0.7
4,30,22,61.1,7.8,159,0.4
4,30,23,60.2,7.4,146,0.2
5,1,0,59.3,7.1,96,0.1
5,1,1,58.3,6.9,173,0.3
5,1,2,57.6,7.4,21,0.3
5,1,3,56.9,6.9,31,0.7
5,1,4,56.5,7,14,1.3
5,1,5,56,7.1,10,1.5
5,1,6,56.2,7.2,9,1.5
5,1,7,57.9,7.7,16,1.7
5,1,8,59.9,8.7,359,1.6
5,1,9,62.1,9.2,351,1.3
5,1,10,64.3,9.4,340,1.2
5,1,11,66,9.7,304,0.6
5,1,12,67.5,9.6,230,1.2
5,1,13,68.7,10.3,224,1.2
5,1,14,69.6,10,215,1.7
5,1,15,69.9,10.3,214,1.6
5,1,16,69.8,10.6,199,1.4
5,1,17,69,10.5,207,1.1
5,1,18,67.6,10.1,145,0.7
5,1,19,65.8,9.3,128,1
5,1,20,64,8.4,128,1.2
5,1,21,62.6,7.8,131,0.7
5,1,22,61.4,7.9,156,0.4
5,1,23,60.4,7.6,130,0.1
5,2,0,59.5,7.2,44,0.1
5,2,1,58.6,6.9,168,0.2
5,2,2,57.9,7.2,3,0.3
5,2,3,57.2,6.9,36,0.7
5,2,4,56.7,6.8,13,1.3
5,2,5,56.2,7,10,1.5
5,2,6,56.5,7.2,9,1.6
5,2,7,58.2,7.7,15,1.6
5,2,8,60.1,8.5,360,1.6
5,2,9,62.3,8.9,346,1.3
5,2,10,64.4,9.2,335,1.2
5,2,11,66.2,9.6,308,0.7
5,2,12,67.6,9.5,240,1.2
5,2,13,68.9,10.2,237,1.3
5,2,14,69.8,9.9,221,1.6
5,2,15,70.1,10.3,214,1.6
5,2,16,70,10.6,203,1.4
5,2,17,69.2,10.5,207,1.3
5,2,18,67.7,10.2,161,0.6
5,2,19,65.9,9.3,137,1
5,2,20,64.1,8.4,139,1.1
5,2,21,62.7,7.9,147,0.8
5,2,22,61.6,8,183,0.5
5,2,23,60.6,7.6,199,0.4
5,3,0,59.7,7.2,202,0.2
5,3,1,58.8,7.1,199,0.4
5,3,2,58.1,7.2,325,0.2
5,3,3,57.5,6.9,34,0.5
5,3,4,56.9,6.9,6,1.1
5,3,5,56.5,7.1,1,1.2
5,3,6,56.8,7.2,360,1.3
5,3,7,58.5,7.7,12,1.4
5,3,8,60.4,8.6,348,1.5
5,3,9,62.6,9,332,1.4
5,3,10,64.7,9.3,320,1.4
5,3,11,66.4,9.7,292,0.9
5,3,12,67.9,9.7,244,1.5
5,3,13,69.1,10.4,243,1.6
5,3,14,70,10.1,227,1.9
5,3,15,70.3,10.4,226,1.7
5,3,16,70.1,10.5,216,1.5
5,3,17,69.4,10.4,218,1.3
5,3,18,68,10.2,188,0.7
5,3,19,66.2,9.2,149,1
5,3,20,64.3,8.3,154,1
5,3,21,63,7.8,168,0.8
5,3,22,61.8,7.8,190,0.7
5,3,23,60.8,7.5,193,0.7
5,4,0,59.9,7.1,203,0.6
5,4,1,59.1,6.9,201,0.6
5,4,2,58.3,7,314,0.1
5,4,3,57.7,6.8,42,0.5
5,4,4,57.1,6.8,14,1.1
5,4,5,56.7,7,8,1.2
5,4,6,57,7,3,1.2
5,4,7,58.7,7.6,20,1.4
5,4,8,60.6,8.7,349,1.5
5,4,9,62.7,9.1,338,1.5
5,4,10,64.8,9.3,322,1.3
5,4,11,66.5,9.8,301,1
5,4,12,67.9,9.7,245,1.3
5,4,13,69,10.6,244,1.4
5,4,14,69.9,10.3,221,1.7
5,4,15,70.2,10.5,227,1.3
5,4,16,70,10.5,213,1.1
5,4,17,69.4,10.4,219,1.1
5,4,18,68,10.3,165,0.6
5,4,19,66.1,9.3,140,0.8
5,4,20,64.3,8.3,144,1
5,4,21,62.9,7.7,165,0.7
5,4,22,61.8,7.8,187,0.8
5,4,23,60.8,7.5,193,0.8
5,5,0,60,7,202,0.7
5,5,1,59.1,6.9,197,0.8
5,5,2,58.4,7,226,0.2
5,5,3,57.8,6.8,49,0.3
5,5,4,57.3,6.6,16,0.8
5,5,5,56.9,6.8,15,1
5,5,6,57.3,6.8,6,1
5,5,7,59,7.6,21,1.3
5,5,8,60.9,8.6,351,1.3
5,5,9,62.9,8.9,341,1.3
5,5,10,65,9.2,323,1
5,5,11,66.7,9.7,293,0.9
5,5,12,68.2,9.7,236,1.4
5,5,13,69.3,10.6,236,1.4
5,5,14,70.2,10.3,215,1.9
5,5,15,70.5,10.6,229,1.4
5,5,16,70.3,10.5,204,1.1
5,5,17,69.5,10.4,215,1.1
5,5,18,68.1,10.3,170,0.8
5,5,19,66.3,9.3,144,0.8
5,5,20,64.4,8.3,130,0.7
5,5,21,63,7.8,154,0.6
5,5,22,61.9,7.7,184,0.8
5,5,23,60.9,7.4,193,0.6
5,6,0,60.1,6.9,188,0.5
5,6,1,59.3,6.9,184,0.7
5,6,2,58.5,6.8,354,0.1
5,6,3,57.9,6.8,38,0.5
5,6,4,57.4,6.7,13,1
5,6,5,57,6.9,13,1.1
5,6,6,57.3,6.8,8,1.2
5,6,7,59.1,7.5,23,1.5
5,6,8,61,8.5,351,1.5
5,6,9,63.1,8.8,346,1.4
5,6,10,65.2,9.2,326,1.1
5,6,11,66.8,9.7,305,0.9
5,6,12,68.2,9.7,245,1.2
5,6,13,69.4,10.6,249,1.2
5,6,14,70.3,10.3,223,1.6
5,6,15,70.6,10.5,238,1.2
5,6,16,70.4,10.4,211,0.9
5,6,17,69.7,10.4,217,1
5,6,18,68.4,10.4,173,0.9
5,6,19,66.5,9.3,155,0.8
5,6,20,64.6,8.4,136,0.8
5,6,21,63.2,7.9,153,0.9
5,6,22,62.1,7.7,182,1.1
5,6,23,61.1,7.3,187,0.9
5,7,0,60.2,6.9,176,0.8
5,7,1,59.4,6.9,183,1
5,7,2,58.7,6.8,208,0.1
5,7,3,58.1,6.8,57,0.4
5,7,4,57.6,6.7,19,0.9
5,7,5,57.2,6.8,16,1
5,7,6,57.6,6.7,18,1
5,7,7,59.3,7.4,34,1.3
5,7,8,61.2,8.5,358,1
5,7,9,63.3,8.7,357,0.8
5,7,10,65.5,9.1,311,0.5
5,7,11,67.2,9.7,272,0.8
5,7,12,68.5,9.8,231,1.2
5,7,13,69.8,10.6,231,1.5
5,7,14,70.7,10.3,220,1.8
5,7,15,70.9,10.6,228,1.5
5,7,16,70.7,10.3,200,1.1
5,7,17,70,10.2,206,1.2
5,7,18,68.7,10.3,186,1.2
5,7,19,66.8,9.3,165,0.8
5,7,20,64.9,8.3,140,0.8
5,7,21,63.6,8,162,0.9
5,7,22,62.5,7.8,193,1
5,7,23,61.5,7.4,199,0.9
5,8,0,60.6,7,189,0.8
5,8,1,59.9,7.1,191,1
5,8,2,59.2,6.8,229,0.3
5,8,3,58.6,6.9,58,0.1
5,8,4,58.1,6.8,6,0.7
5,8,5,57.7,6.9,2,0.8
5,8,6,58,6.7,9,0.6
5,8,7,59.8,7.4,27,0.8
5,8,8,61.6,8.6,327,0.9
5,8,9,63.8,8.9,322,0.7
5,8,10,65.9,9.2,270,0.7
5,8,11,67.6,9.9,254,1.1
5,8,12,69,10.1,224,1.6
5,8,13,70.3,10.9,224,1.8
5,8,14,71.3,10.5,217,2.1
5,8,15,71.4,10.9,223,1.9
5,8,16,71.2,10.6,204,1.5
5,8,17,70.5,10.4,212,1.6
5,8,18,69.2,10.5,201,1.3
5,8,19,67.3,9.4,186,1
5,8,20,65.4,8.4,163,0.7
5,8,21,64,8,167,0.9
5,8,22,62.9,7.8,203,1.1
5,8,23,61.9,7.5,207,1.1
5,9,0,61,6.9,194,1
5,9,1,60.3,7,195,1.3
5,9,2,59.6,6.8,216,0.6
5,9,3,59.1,6.9,181,0.2
5,9,4,58.5,6.8,349,0.4
5,9,5,58.1,7,347,0.7
5,9,6,58.4,6.6,354,0.6
5,9,7,60.1,7.4,12,0.9
5,9,8,62,8.6,321,1.1
5,9,9,64.1,8.9,316,0.9
5,9,10,66.2,9.1,276,0.9
5,9,11,68,9.9,261,1.3
5,9,12,69.4,10.1,232,1.6
5,9,13,70.6,10.9,234,1.8
5,9,14,71.5,10.5,223,2.2
5,9,15,71.7,10.9,230,2
5,9,16,71.4,10.6,213,1.4
5,9,17,70.6,10.3,228,1.6
5,9,18,69.2,10.4,219,1.1
5,9,19,67.4,9.3,201,0.8
5,9,20,65.6,8.4,176,0.6
5,9,21,64.2,8,169,0.8
5,9,22,63.1,7.8,208,1.1
5,9,23,62.1,7.5,213,1.1
5,10,0,61.2,6.9,197,1
5,10,1,60.4,7,201,1.2
5,10,2,59.8,6.8,244,0.4
5,10,3,59.2,6.9,4,0.2
5,10,4,58.7,6.9,1,0.7
5,10,5,58.2,7,355,0.9
5,10,6,58.6,6.7,359,0.8
5,10,7,60.3,7.5,8,1.2
5,10,8,62.1,8.8,335,1.3
5,10,9,64.1,8.9,341,1.1
5,10,10,66.1,9.2,295,0.7
5,10,11,67.8,9.8,269,1
5,10,12,69.2,10.1,237,1.3
5,10,13,70.4,10.9,241,1.5
5,10,14,71.2,10.5,228,1.9
5,10,15,71.4,11,241,1.7
5,10,16,71.2,10.5,215,1.3
5,10,17,70.4,10.4,225,1.5
5,10,18,69,10.5,215,1
5,10,19,67.3,9.4,186,0.7
5,10,20,65.5,8.3,172,0.4
5,10,21,64.1,7.9,163,0.6
5,10,22,63,7.8,207,0.9
5,10,23,62,7.5,215,0.7
5,11,0,61.1,6.9,190,0.7
5,11,1,60.4,7.1,201,0.8
5,11,2,59.7,6.9,307,0.2
5,11,3,59.1,7.1,20,0.5
5,11,4,58.6,7,12,0.8
5,11,5,58.1,7,4,1.1
5,11,6,58.5,6.9,10,1
5,11,7,60.3,7.7,17,1.3
5,11,8,62.1,8.9,349,1.3
5,11,9,64,9,360,1.3
5,11,10,66,9.3,316,0.7
5,11,11,67.7,9.8,282,0.9
5,11,12,68.9,10,249,1
5,11,13,70.1,10.7,247,1.2
5,11,14,70.9,10.4,229,1.4
5,11,15,71.1,10.9,249,1.2
5,11,16,70.9,10.4,219,0.8
5,11,17,70.1,10.3,232,1
5,11,18,68.8,10.5,211,0.5
5,11,19,67.1,9.5,155,0.4
5,11,20,65.3,8.4,158,0.2
5,11,21,63.9,8,149,0.6
5,11,22,62.8,7.8,199,0.8
5,11,23,61.8,7.5,210,0.6
5,12,0,61,6.9,191,0.6
5,12,1,60.3,7.2,208,0.6
5,12,2,59.5,6.9,333,0.4
5,12,3,59,7,12,0.5
5,12,4,58.5,6.9,5,0.8
5,12,5,58,7,358,1.1
5,12,6,58.5,6.7,1,1
5,12,7,60.3,7.6,9,1.3
5,12,8,62.1,8.7,346,1.3
5,12,9,64,8.8,357,1.1
5,12,10,66,9.2,309,0.8
5,12,11,67.7,9.5,288,1
5,12,12,69,9.9,254,1
5,12,13,70.1,10.5,243,1.2
5,12,14,70.9,10.3,229,1.4
5,12,15,71.2,10.8,238,1.4
5,12,16,70.9,10.2,222,1
5,12,17,70.2,10.1,228,1.2
5,12,18,68.9,10.3,218,0.7
5,12,19,67.3,9.2,168,0.5
5,12,20,65.5,8.2,181,0.4
5,12,21,64.1,7.9,165,0.6
5,12,22,63,7.7,200,1
5,12,23,62,7.4,202,1
5,13,0,61.1,6.8,193,0.9
5,13,1,60.5,7.1,206,0.9
5,13,2,59.7,6.8,294,0.2
5,13,3,59.2,6.9,355,0.3
5,13,4,58.6,6.7,350,0.5
5,13,5,58.2,6.8,352,0.8
5,13,6,58.7,6.7,359,0.7
5,13,7,60.4,7.5,3,1.2
5,13,8,62.3,8.6,351,1.1
5,13,9,64.2,8.8,353,1.1
5,13,10,66.3,9.3,304,0.8
5,13,11,67.9,9.7,288,1.1
5,13,12,69.4,10,258,1
5,13,13,70.6,10.6,249,1.2
5,13,14,71.3,10.5,239,1.6
5,13,15,71.7,10.8,253,1.6
5,13,16,71.4,10.3,236,1
5,13,17,70.8,10.2,234,1.3
5,13,18,69.5,10.4,228,0.7
5,13,19,67.8,9.3,191,0.4
5,13,20,66,8.2,176,0.3
5,13,21,64.5,7.9,159,0.6
5,13,22,63.4,7.8,194,1
5,13,23,62.3,7.5,198,1
5,14,0,61.4,6.8,189,0.8
5,14,1,60.8,7.1,196,0.7
5,14,2,60,6.7,322,0.3
5,14,3,59.4,6.9,13,0.5
5,14,4,58.8,6.8,352,0.6
5,14,5,58.4,6.8,355,0.9
5,14,6,58.9,6.8,360,0.9
5,14,7,60.6,7.5,4,1.2
5,14,8,62.5,8.6,353,1.1
5,14,9,64.4,8.9,360,1.1
5,14,10,66.4,9.2,297,0.5
5,14,11,68.1,9.6,277,0.8
5,14,12,69.6,10,243,1
5,14,13,70.8,10.6,235,1.2
5,14,14,71.6,10.4,230,1.7
5,14,15,71.9,10.8,243,1.7
5,14,16,71.7,10.3,228,1.1
5,14,17,71,10.1,227,1.3
5,14,18,69.7,10.3,214,0.9
5,14,19,68.1,9.3,187,0.5
5,14,20,66.2,8.2,164,0.5
5,14,21,64.8,7.9,159,0.7
5,14,22,63.8,7.7,190,1.1
5,14,23,62.6,7.5,193,1.1
5,15,0,61.7,6.7,186,0.8
5,15,1,61,6.9,191,0.7
5,15,2,60.3,6.5,298,0.3
5,15,3,59.7,6.7,8,0.3
5,15,4,59.1,6.6,347,0.5
5,15,5,58.7,6.7,351,0.8
5,15,6,59.2,6.7,356,0.7
5,15,7,60.9,7.4,356,1
5,15,8,62.8,8.6,348,0.9
5,15,9,64.7,8.9,350,1
5,15,10,66.7,9.2,282,0.6
5,15,11,68.4,9.6,265,1
5,15,12,69.9,9.8,243,1.2
5,15,13,71,10.4,234,1.3
5,15,14,71.9,10.4,232,1.9
5,15,15,72.3,10.8,245,1.9
5,15,16,72.1,10.4,248,1.1
5,15,17,71.4,10.1,237,1.3
5,15,18,70,10.4,231,0.8
5,15,19,68.4,9.3,215,0.4
5,15,20,66.6,8.2,194,0.3
5,15,21,65.1,7.8,157,0.5
5,15,22,64.1,7.7,195,0.8
5,15,23,62.9,7.4,195,0.8
5,16,0,62,6.8,195,0.5
5,16,1,61.3,7,207,0.5
5,16,2,60.6,6.6,315,0.6
5,16,3,60,6.8,354,0.6
5,16,4,59.4,6.7,344,0.7
5,16,5,58.9,6.8,345,0.9
5,16,6,59.5,6.7,354,0.9
5,16,7,61.2,7.6,352,1.1
5,16,8,63.1,8.7,353,1
5,16,9,65,8.9,352,0.9
5,16,10,67,9.1,282,0.4
5,16,11,68.6,9.5,258,0.9
5,16,12,70.2,9.8,234,1.1
5,16,13,71.4,10.5,237,1.3
5,16,14,72.3,10.6,232,1.9
5,16,15,72.6,10.9,250,1.9
5,16,16,72.4,10.5,245,0.9
5,16,17,71.7,10.2,240,1.4
5,16,18,70.3,10.4,237,0.8
5,16,19,68.7,9.3,223,0.4
5,16,20,66.9,8.2,191,0.3
5,16,21,65.5,7.8,161,0.5
5,16,22,64.4,7.6,195,0.8
5,16,23,63.3,7.4,190,1
5,17,0,62.3,6.8,193,0.5
5,17,1,61.7,7,200,0.6
5,17,2,60.9,6.7,312,0.5
5,17,3,60.3,6.8,352,0.6
5,17,4,59.7,6.7,343,0.6
5,17,5,59.2,6.9,343,0.8
5,17,6,59.8,6.9,351,0.9
5,17,7,61.6,7.7,348,1.1
5,17,8,63.4,8.9,345,1.1
5,17,9,65.3,9.2,351,0.9
5,17,10,67.4,9.2,293,0.4
5,17,11,69,9.5,254,0.8
5,17,12,70.5,9.9,226,1
5,17,13,71.8,10.6,236,1.1
5,17,14,72.7,10.7,232,1.7
5,17,15,73,10.9,251,1.9
5,17,16,72.8,10.5,240,0.8
5,17,17,72,10.1,237,1.4
5,17,18,70.7,10.3,232,0.8
5,17,19,69.1,9.3,206,0.4
5,17,20,67.3,8.2,180,0.5
5,17,21,65.8,7.8,159,0.5
5,17,22,64.8,7.5,190,0.7
5,17,23,63.7,7.4,184,0.8
5,18,0,62.7,6.9,181,0.5
5,18,1,62,7,177,0.6
5,18,2,61.2,6.7,327,0.4
5,18,3,60.6,6.7,10,0.5
5,18,4,60,6.7,352,0.4
5,18,5,59.6,6.8,354,0.8
5,18,6,60.2,6.9,359,0.9
5,18,7,61.9,7.7,351,1.1
5,18,8,63.8,8.9,350,1
5,18,9,65.7,9,356,0.7
5,18,10,67.8,9.1,284,0.2
5,18,11,69.5,9.4,251,0.6
5,18,12,70.9,9.7,221,1
5,18,13,72.2,10.4,228,1.1
5,18,14,73.1,10.5,226,1.6
5,18,15,73.4,10.7,241,1.9
5,18,16,73.2,10.5,225,0.9
5,18,17,72.4,10.2,224,1.5
5,18,18,71.1,10.3,222,0.9
5,18,19,69.4,9.4,208,0.6
5,18,20,67.7,8.1,175,0.7
5,18,21,66.2,7.7,162,0.8
5,18,22,65.1,7.6,188,1
5,18,23,64.1,7.3,192,1
5,19,0,63.1,6.9,185,0.6
5,19,1,62.4,7,176,0.7
5,19,2,61.6,6.7,289,0.3
5,19,3,61,6.7,346,0.2
5,19,4,60.4,6.7,296,0.3
5,19,5,60,6.9,336,0.6
5,19,6,60.6,7,343,0.6
5,19,7,62.4,7.8,338,0.9
5,19,8,64.4,8.7,345,0.8
5,19,9,66.4,9,340,0.4
5,19,10,68.5,9.2,236,0.3
5,19,11,70.2,9.3,230,0.7
5,19,12,71.8,9.8,216,1.3
5,19,13,73.1,10.4,220,1.4
5,19,14,74,10.6,226,1.9
5,19,15,74.3,10.7,234,2.2
5,19,16,74.1,10.6,226,1.5
5,19,17,73.2,10.3,220,1.7
5,19,18,71.9,10.3,225,1.3
5,19,19,70.3,9.3,202,1.1
5,19,20,68.5,8.1,184,1.2
5,19,21,67,7.7,168,1.2
5,19,22,65.9,7.6,185,1.2
5,19,23,64.9,7.2,189,1.3
5,20,0,63.8,6.8,185,0.9
5,20,1,63.1,6.9,173,0.8
5,20,2,62.3,6.6,229,0.2
5,20,3,61.7,6.6,264,0
5,20,4,61.2,6.6,263,0.2
5,20,5,60.7,6.8,331,0.4
5,20,6,61.4,6.9,336,0.4
5,20,7,63.1,7.7,332,0.6
5,20,8,65.1,8.6,339,0.5
5,20,9,67.2,8.9,277,0.1
5,20,10,69.3,9.1,212,0.5
5,20,11,71,9.2,211,0.8
5,20,12,72.6,9.6,205,1.4
5,20,13,73.8,10.2,211,1.6
5,20,14,74.7,10.5,222,1.9
5,20,15,75,10.5,229,2.1
5,20,16,74.8,10.6,223,1.6
5,20,17,74,10.1,215,2
5,20,18,72.6,10.1,224,1.2
5,20,19,70.9,9.1,196,1.3
5,20,20,69.2,7.9,184,1.5
5,20,21,67.7,7.4,174,1.4
5,20,22,66.6,7.4,182,1.3
5,20,23,65.6,7,186,1.4
5,21,0,64.6,6.9,182,1.1
5,21,1,63.9,6.8,173,1.1
5,21,2,63.1,6.6,197,0.6
5,21,3,62.5,6.6,201,0.3
5,21,4,61.9,6.5,198,0.4
5,21,5,61.5,6.8,340,0
5,21,6,62.2,6.9,330,0.2
5,21,7,63.9,7.7,326,0.4
5,21,8,65.9,8.6,308,0.2
5,21,9,67.9,8.8,179,0.4
5,21,10,70,9,185,0.7
5,21,11,71.8,9.2,193,1
5,21,12,73.4,9.5,197,1.7
5,21,13,74.6,10.1,203,1.8
5,21,14,75.5,10.3,210,2.2
5,21,15,75.9,10.5,221,2.3
5,21,16,75.6,10.4,211,1.9
5,21,17,74.8,10.1,207,2.3
5,21,18,73.3,9.9,214,1.4
5,21,19,71.7,9,188,1.6
5,21,20,69.9,7.8,180,1.8
5,21,21,68.4,7.3,172,1.5
5,21,22,67.4,7.3,179,1.5
5,21,23,66.4,7,182,1.6
5,22,0,65.5,6.8,180,1.3
5,22,1,64.7,6.8,169,1.2
5,22,2,64,6.5,192,0.8
5,22,3,63.4,6.6,195,0.4
5,22,4,62.8,6.5,195,0.5
5,22,5,62.3,6.7,170,0.1
5,22,6,63,6.9,294,0.1
5,22,7,64.7,7.8,311,0.2
5,22,8,66.7,8.5,308,0.1
5,22,9,68.7,8.7,181,0.5
5,22,10,70.7,9,184,0.8
5,22,11,72.5,9,184,1.1
5,22,12,74.2,9.4,192,1.9
5,22,13,75.3,9.9,199,1.9
5,22,14,76.2,10.4,207,2.2
5,22,15,76.7,10.4,216,2.6
5,22,16,76.4,10.4,210,2.1
5,22,17,75.6,10.2,207,2.6
5,22,18,74.1,9.9,208,1.5
5,22,19,72.4,8.9,187,1.9
5,22,20,70.5,7.9,182,1.8
5,22,21,69,7.3,171,1.7
5,22,22,67.9,7.2,175,1.7
5,22,23,67,6.8,185,1.7
5,23,0,66,6.7,180,1.3
5,23,1,65.3,6.5,170,1.2
5,23,2,64.5,6.3,185,0.8
5,23,3,63.9,6.4,190,0.4
5,23,4,63.2,6.3,189,0.6
5,23,5,62.7,6.5,134,0.2
5,23,6,63.5,6.8,325,0.1
5,23,7,65.2,7.5,8,0.2
5,23,8,67.2,8.2,59,0.3
5,23,9,69.2,8.4,137,0.6
5,23,10,71.3,8.8,161,0.6
5,23,11,73.1,8.6,167,1
5,23,12,74.8,9,183,1.7
5,23,13,75.9,9.7,194,1.7
5,23,14,76.7,10.1,201,2.1
5,23,15,77.1,10.1,216,2.2
5,23,16,76.8,10.2,206,1.9
5,23,17,75.9,10,202,2.2
5,23,18,74.5,9.7,195,1.3
5,23,19,72.8,8.8,178,1.8
5,23,20,70.9,7.7,173,1.9
5,23,21,69.4,7.3,171,1.8
5,23,22,68.4,7.2,170,1.8
5,23,23,67.4,6.8,183,1.8
5,24,0,66.4,6.7,182,1.3
5,24,1,65.7,6.6,169,1
5,24,2,64.9,6.4,185,0.7
5,24,3,64.3,6.3,192,0.2
5,24,4,63.7,6.2,189,0.2
5,24,5,63.2,6.5,83,0.1
5,24,6,63.9,6.8,3,0.2
5,24,7,65.7,7.4,23,0.2
5,24,8,67.7,8.1,83,0.4
5,24,9,69.7,8.4,128,0.8
5,24,10,71.9,8.8,149,0.7
5,24,11,73.6,8.6,159,1.3
5,24,12,75.3,9,176,1.9
5,24,13,76.5,9.6,191,1.8
5,24,14,77.3,10.2,199,2.1
5,24,15,77.6,10.2,212,2.1
5,24,16,77.5,10.2,202,1.9
5,24,17,76.6,10,199,2.4
5,24,18,75.1,9.9,196,1.6
5,24,19,73.4,8.8,176,2
5,24,20,71.5,7.7,172,2
5,24,21,70,7.3,171,2.1
5,24,22,68.9,7.3,168,2.2
5,24,23,68,6.8,181,2.1
5,25,0,67,6.8,180,1.6
5,25,1,66.2,6.7,169,1.3
5,25,2,65.4,6.5,182,1
5,25,3,64.8,6.4,190,0.6
5,25,4,64.2,6.1,189,0.6
5,25,5,63.7,6.5,161,0.3
5,25,6,64.5,6.7,200,0.1
5,25,7,66.3,7.3,180,0.2
5,25,8,68.4,7.9,131,0.5
5,25,9,70.4,8.3,146,1.1
5,25,10,72.6,8.7,167,1.1
5,25,11,74.5,8.6,168,1.6
5,25,12,76.2,9,180,2.3
5,25,13,77.3,9.7,191,2.1
5,25,14,78.2,10.2,200,2.5
5,25,15,78.5,10.2,209,2.6
5,25,16,78.2,10.3,197,2.4
5,25,17,77.3,10.1,198,2.7
5,25,18,75.8,9.9,196,1.8
5,25,19,74.1,8.8,185,2.2
